t,q1,q2,q3,q4,q5,q6,q7,qp1,qp2,qp3,qp4,qp5,qp6,qp7,xd,yd,zd,vxd,vyd,vzd,wxd,wyd,wzd,x,y,z,vx,vy,vz,wx,wy,wz
0.075254,0.00667248,-1.10912,-0.011676,2.2167,-0.00522539,0.611519,-0.00584281,0.0855063,-0.0227987,-0.149229,-0.00315664,-0.067411,0.0248605,-0.0742812,0.0699191,0.0246,0.588057,-0.00881267,0,3.65284e-05,0,0,0,0.0699272,-0.0211044,0.588057,-0.0088143,0.0457056,2.21123e-05,-7.18681e-06,2.30067e-05,-4.76919e-06
0.077559,0.00686926,-1.10917,-0.0120194,2.2167,-0.00538059,0.611579,-0.00601367,0.0853701,-0.0235385,-0.148967,-0.00345816,-0.0673335,0.0258807,-0.0741277,0.0698985,0.0246,0.588057,-0.00908259,0,3.99888e-05,0,0,0,0.069913,-0.021031,0.588057,-0.00908795,0.0456327,1.91922e-05,-1.06608e-05,3.29092e-05,-6.99637e-06
0.0789396,0.00698684,-1.10921,-0.0122246,2.21669,-0.00547336,0.611616,-0.00611575,0.0851672,-0.0239571,-0.148602,-0.00366177,-0.0671977,0.0264727,-0.0739348,0.0698859,0.0246,0.588058,-0.00924426,0,4.21625e-05,0,0,0,0.069892,-0.0209258,0.588057,-0.00924499,0.0455269,2.9925e-05,-6.4948e-06,1.96197e-05,-4.22833e-06
0.0800954,0.00708514,-1.10923,-0.0123961,2.21669,-0.00555094,0.611647,-0.00620106,0.085047,-0.0243173,-0.148382,-0.00382295,-0.0671207,0.026976,-0.0738149,0.0698751,0.0246,0.588058,-0.0093796,0,4.40417e-05,0,0,0,0.0698793,-0.0208629,0.588057,-0.00937923,0.0454639,3.38898e-05,-5.51875e-06,1.63796e-05,-3.57181e-06
0.0815654,0.00721001,-1.10927,-0.0126139,2.21668,-0.00564953,0.611687,-0.00630941,0.0849482,-0.0247866,-0.148195,-0.0040182,-0.0670628,0.0276256,-0.0737076,0.0698612,0.0246,0.588058,-0.00955174,0,4.65114e-05,0,0,0,0.0698684,-0.0208104,0.588057,-0.00955323,0.0454116,3.35157e-05,-7.15781e-06,2.07845e-05,-4.60221e-06
0.0826629,0.0073031,-1.1093,-0.0127763,2.21668,-0.00572304,0.611718,-0.00639017,0.0848197,-0.025125,-0.147961,-0.00417401,-0.0669794,0.0281008,-0.0735821,0.0698506,0.0246,0.588058,-0.00968026,0,4.84143e-05,0,0,0,0.0698544,-0.0207436,0.588057,-0.00967972,0.0453446,3.88438e-05,-5.41547e-06,1.54718e-05,-3.46286e-06
0.0838222,0.00740132,-1.10933,-0.0129476,2.21667,-0.00580062,0.611751,-0.00647536,0.084725,-0.0254913,-0.147785,-0.00433131,-0.0669216,0.0286103,-0.0734838,0.0698393,0.0246,0.588058,-0.00981601,0,5.04799e-05,0,0,0,0.0698438,-0.0206939,0.588057,-0.00981592,0.0452949,4.03675e-05,-5.80447e-06,1.63072e-05,-3.69249e-06
0.0848458,0.00748794,-1.10935,-0.0130987,2.21667,-0.00586905,0.611781,-0.00655047,0.0846242,-0.0258107,-0.1476,-0.00447334,-0.066858,0.0290569,-0.0733828,0.0698292,0.0246,0.588058,-0.00993587,0,5.23519e-05,0,0,0,0.0698324,-0.0206414,0.588057,-0.00993505,0.0452423,4.34915e-05,-5.18869e-06,1.43649e-05,-3.28535e-06
0.0858459,0.00757249,-1.10938,-0.0132462,2.21666,-0.00593586,0.611811,-0.00662377,0.0845356,-0.026125,-0.147436,-0.00461047,-0.0668031,0.0294952,-0.0732924,0.0698192,0.0246,0.588058,-0.010053,0,5.4225e-05,0,0,0,0.0698222,-0.020595,0.588057,-0.0100521,0.0451959,4.55941e-05,-5.13114e-06,1.40063e-05,-3.23476e-06
0.086846,0.00765694,-1.10941,-0.0133934,2.21666,-0.00600262,0.611841,-0.00669698,0.0844491,-0.0264396,-0.147276,-0.00474733,-0.0667498,0.0299339,-0.0732038,0.0698091,0.0246,0.588058,-0.0101701,0,5.61423e-05,0,0,0,0.0698121,-0.0205498,0.588057,-0.0101693,0.0451508,4.75271e-05,-5.19279e-06,1.39783e-05,-3.2597e-06
