t,q1,q2,q3,q4,q5,q6,q7,qp1,qp2,qp3,qp4,qp5,qp6,qp7,xd,yd,zd,vxd,vyd,vzd,wxd,wyd,wzd,x,y,z,vx,vy,vz,wx,wy,wz
0.0399708,5.48108e-06,-1.10854,2.08309e-06,2.21648,-1.05674e-05,0.611207,1.14458e-05,0.000267461,-0.0124343,0.000101738,-0.00424166,-0.000515434,0.0166759,0.000558334,0,0,0,-0.00468084,0,5.47358e-06,0,0,0,0.0701548,-0.0246,0.588057,0,0,0,0,0,0
0.0409709,5.75528e-06,-1.10855,2.1874e-06,2.21648,-1.10958e-05,0.611224,1.20182e-05,0.000274169,-0.0127449,0.000104299,-0.00434887,-0.000528336,0.0170937,0.000572316,0,0,0,-0.00479796,0,5.89481e-06,0,0,0,0.07015,-0.0246,0.588057,0,0,0,0,0,0
0.041971,6.03618e-06,-1.10856,2.29428e-06,2.21647,-1.16371e-05,0.611242,1.26045e-05,0.000280877,-0.0130554,0.000106862,-0.00445616,-0.000541238,0.0175116,0.000586299,0,0,0,-0.00491508,0,6.33711e-06,0,0,0,0.0701451,-0.0246,0.588057,0,0,0,0,0,0
0.0429711,6.3238e-06,-1.10858,2.40371e-06,2.21647,-1.21913e-05,0.61126,1.32049e-05,0.000287587,-0.0133659,0.000109425,-0.00456353,-0.000554141,0.0179295,0.000600283,0,0,0,-0.0050322,0,6.801e-06,0,0,0,0.07014,-0.0246,0.588057,0,0,0,0,0,0
0.0439712,6.61813e-06,-1.10859,2.51571e-06,2.21646,-1.27584e-05,0.611278,1.38192e-05,0.000294298,-0.0136764,0.000111989,-0.00467099,-0.000567044,0.0183474,0.000614267,0,0,0,-0.00514932,0,7.28699e-06,0,0,0,0.0701349,-0.0246,0.588057,0,0,0,0,0,0
0.0449714,6.9192e-06,-1.10861,2.63029e-06,2.21646,-1.33385e-05,0.611297,1.44476e-05,0.000301011,-0.0139869,0.000114555,-0.00477854,-0.000579949,0.0187654,0.000628254,0,0,0,-0.00526644,0,7.79565e-06,0,0,0,0.0701296,-0.0246,0.588057,0,0,0,0,0,0
0.0459715,7.22695e-06,-1.10862,2.74742e-06,2.21645,-1.39314e-05,0.611316,1.50899e-05,0.000307724,-0.0142972,0.000117122,-0.00488617,-0.000592853,0.0191834,0.000642241,0,0,0,-0.00538356,0,8.32739e-06,0,0,0,0.0701242,-0.0246,0.588057,0,0,0,0,0,0
0.0469716,7.54142e-06,-1.10863,2.86713e-06,2.21645,-1.45372e-05,0.611336,1.57462e-05,0.000314439,-0.0146076,0.000119691,-0.00499389,-0.000605757,0.0196015,0.000656228,0,0,0,-0.00550068,0,8.88278e-06,0,0,0,0.0701187,-0.0246,0.588057,0,0,0,0,0,0
0.0479717,7.86261e-06,-1.10865,2.9894e-06,2.21644,-1.51559e-05,0.611356,1.64165e-05,0.000321155,-0.0149179,0.00012226,-0.0051017,-0.000618662,0.0200196,0.000670217,0,0,0,-0.0056178,0,9.46234e-06,0,0,0,0.0701131,-0.0246,0.588057,0,0,0,0,0,0
0.0489718,8.19051e-06,-1.10867,3.11424e-06,2.21644,-1.57876e-05,0.611376,1.71007e-05,0.000327872,-0.0152281,0.000124831,-0.00520961,-0.000631567,0.0204377,0.000684206,0,0,0,-0.00573492,0,1.00666e-05,0,0,0,0.0701074,-0.0246,0.588057,0,0,0,0,0,0
0.0499719,8.52514e-06,-1.10868,3.24166e-06,2.21643,-1.64321e-05,0.611397,1.7799e-05,0.000334591,-0.0155383,0.000127403,-0.00531761,-0.000644473,0.0208559,0.000698197,0,0,0,-0.00585203,0,1.0696e-05,0,0,0,0.0701015,-0.0246,0.588057,0,0,0,0,0,0
0.050972,8.86648e-06,-1.1087,3.37165e-06,2.21643,-1.70896e-05,0.611418,1.85113e-05,0.000341311,-0.0158485,0.000129977,-0.00542571,-0.000657379,0.0212742,0.000712188,0,0,0,-0.00596915,0,1.13511e-05,0,0,0,0.0700955,-0.0246,0.588057,0,0,0,0,0,0
0.0519721,9.21455e-06,-1.10871,3.50421e-06,2.21642,-1.77599e-05,0.61144,1.92375e-05,0.000348033,-0.0161586,0.000132552,-0.00553391,-0.000670286,0.0216925,0.000726181,0,0,0,-0.00608627,0,1.20324e-05,0,0,0,0.0700895,-0.0246,0.588057,0,0,0,0,0,0
0.0529722,9.56934e-06,-1.10873,3.63936e-06,2.21642,-1.84432e-05,0.611462,1.99778e-05,0.000354756,-0.0164686,0.000135129,-0.00564221,-0.000683193,0.0221108,0.000740175,0,0,0,-0.00620338,0,1.27405e-05,0,0,0,0.0700833,-0.0246,0.588057,0,0,0,0,0,0
0.0539723,9.93086e-06,-1.10875,3.77708e-06,2.21641,-1.91393e-05,0.611484,2.0732e-05,0.00036148,-0.0167786,0.000137707,-0.00575062,-0.0006961,0.0225292,0.00075417,0,0,0,-0.0063205,0,1.34758e-05,0,0,0,0.0700769,-0.0246,0.588057,0,0,0,0,0,0
0.0549724,1.02991e-05,-1.10876,3.91738e-06,2.2164,-1.98484e-05,0.611507,2.15002e-05,0.000368206,-0.0170886,0.000140286,-0.00585913,-0.000709008,0.0229477,0.000768166,0,0,0,-0.00643762,0,1.42389e-05,0,0,0,0.0700705,-0.0246,0.588057,0,0,0,0,0,0
0.0559725,1.06741e-05,-1.10878,4.06026e-06,2.2164,-2.05704e-05,0.611531,2.22825e-05,0.000374934,-0.0173985,0.000142867,-0.00596774,-0.000721917,0.0233662,0.000782163,0,0,0,-0.00655474,0,1.50303e-05,0,0,0,0.0700639,-0.0246,0.588057,0,0,0,0,0,0
0.0569726,1.10558e-05,-1.1088,4.20572e-06,2.21639,-2.13053e-05,0.611555,2.30787e-05,0.000381663,-0.0177083,0.00014545,-0.00607647,-0.000734826,0.0237848,0.000796162,0,0,0,-0.00667185,0,1.58504e-05,0,0,0,0.0700573,-0.0246,0.588057,0,0,0,0,0,0
0.0579727,1.14442e-05,-1.10882,4.35377e-06,2.21639,-2.20531e-05,0.611579,2.3889e-05,0.000388394,-0.0180181,0.000148034,-0.00618531,-0.000747736,0.0242034,0.000810162,0,0,0,-0.00678897,0,1.66999e-05,0,0,0,0.0700505,-0.0246,0.588057,0,0,0,0,0,0
0.0589728,1.18394e-05,-1.10883,4.50441e-06,2.21638,-2.28138e-05,0.611603,2.47132e-05,0.000395126,-0.0183278,0.00015062,-0.00629426,-0.000760646,0.0246221,0.000824163,0,0,0,-0.00690609,0,1.75792e-05,0,0,0,0.0700436,-0.0246,0.588057,0,0,0,0,0,0
0.0599729,1.22413e-05,-1.10885,4.65763e-06,2.21637,-2.35875e-05,0.611628,2.55515e-05,0.00040186,-0.0186375,0.000153208,-0.00640333,-0.000773557,0.0250409,0.000838165,0,0,0,-0.0070232,0,1.84888e-05,0,0,0,0.0700365,-0.0246,0.588057,0,0,0,0,0,0
0.060973,1.26499e-05,-1.10887,4.81344e-06,2.21637,-2.4374e-05,0.611654,2.64037e-05,0.000408595,-0.0189471,0.000155797,-0.00651251,-0.000786468,0.0254597,0.000852168,0,0,0,-0.00714032,0,1.94292e-05,0,0,0,0.0700294,-0.0246,0.588057,0,0,0,0,0,0
0.0619731,1.30653e-05,-1.10889,4.97185e-06,2.21636,-2.51735e-05,0.61168,2.727e-05,0.000415333,-0.0192567,0.000158388,-0.00662182,-0.00079938,0.0258785,0.000866173,0,0,0,-0.00725743,0,2.0401e-05,0,0,0,0.0700221,-0.0246,0.588057,0,0,0,0,0,0
0.0629732,1.34874e-05,-1.10891,5.13284e-06,2.21635,-2.59859e-05,0.611706,2.81503e-05,0.000422072,-0.0195662,0.000160981,-0.00673124,-0.000812293,0.0262974,0.000880179,0,0,0,-0.00737455,0,2.14047e-05,0,0,0,0.0700148,-0.0246,0.588057,0,0,0,0,0,0
0.0639733,1.39163e-05,-1.10893,5.29644e-06,2.21635,-2.68111e-05,0.611733,2.90445e-05,0.000428812,-0.0198756,0.000163575,-0.00684079,-0.000825206,0.0267164,0.000894187,0,0,0,-0.00749167,0,2.24408e-05,0,0,0,0.0700073,-0.0246,0.588057,0,0,0,0,0,0
0.0649734,1.43519e-05,-1.10895,5.46262e-06,2.21634,-2.76493e-05,0.61176,2.99528e-05,0.000435555,-0.020185,0.000166171,-0.00695046,-0.000838119,0.0271355,0.000908195,0,0,0,-0.00760878,0,2.35098e-05,0,0,0,0.0699997,-0.0246,0.588057,0,0,0,0,0,0
0.0659735,1.47942e-05,-1.10897,5.63141e-06,2.21633,-2.85005e-05,0.611787,3.08751e-05,0.000442299,-0.0204943,0.000168769,-0.00706026,-0.000851033,0.0275546,0.000922206,0,0,0,-0.0077259,0,2.46122e-05,0,0,0,0.0699919,-0.0246,0.588057,0,0,0,0,0,0
0.0669736,1.52433e-05,-1.10899,5.8028e-06,2.21633,-2.93645e-05,0.611815,3.18114e-05,0.000449045,-0.0208036,0.000171369,-0.00717019,-0.000863948,0.0279738,0.000936217,0,0,0,-0.00784301,0,2.57486e-05,0,0,0,0.0699841,-0.0246,0.588057,0,0,0,0,0,0
0.0679737,1.56991e-05,-1.10901,5.97678e-06,2.21632,-3.02414e-05,0.611844,3.27617e-05,0.000455793,-0.0211128,0.000173971,-0.00728025,-0.000876864,0.028393,0.00095023,0,0,0,-0.00796013,0,2.69194e-05,0,0,0,0.0699761,-0.0246,0.588057,0,0,0,0,0,0
